id	filename	md5	size	state
0dfece20-8425-42b1-a50a-fcf81f997351	7164752e-f3af-4ff9-aa7b-a96dc10f58ab.rna_seq.augmented_star_gene_counts.tsv	158624e266488b3478b28970ba887192	4242805	validated
0e484714-300e-4825-a40b-e28667339c72	42308fb1-1b7a-44ea-8f73-2dcc503f4ef3.rna_seq.augmented_star_gene_counts.tsv	88559c6ce6dfc743de7d41886c5d0252	4219211	validated
0e566bdd-6bb8-43d3-bef8-8386fe9e2c0c	d898474b-c4fc-4a33-800b-0ccce8b4b755.rna_seq.augmented_star_gene_counts.tsv	7646d3f1cca35c419d6727288441d8bc	4242239	validated
0fc1b0dd-0211-4a5c-a4dc-b73b3754dfb7	cfc94988-f463-4d29-8c4b-96106607e7f7.rna_seq.augmented_star_gene_counts.tsv	2be249f9bbba9a1017319fe2e242a482	4235420	validated
0fe60909-1b03-445f-a370-736dd562027b	d336faaf-9dfd-4357-85ac-f449987073af.rna_seq.augmented_star_gene_counts.tsv	6350953f787a95b76d621a577cb58c0b	4250765	validated
0fef1095-6616-447e-ada3-87035d8aa011	138b778e-054f-4964-bc60-d2cfdae81ce1.rna_seq.augmented_star_gene_counts.tsv	ed671b46ce75f458f51bd0e2aaade909	4245598	validated
106669c1-e20c-4ed8-863c-3ada529f58a4	3fb1b531-00c6-4f08-95c7-03de14c74f9a.rna_seq.augmented_star_gene_counts.tsv	86d1119e1531241f2ff27660110f828e	4249733	validated
108ca883-3ad7-4a56-b92d-dba9cf0c879a	6a32d3f8-246f-45ce-a9ac-cc8dcaeabfd0.rna_seq.augmented_star_gene_counts.tsv	86460943f863b09ac86d2241b7ad1ccf	4248120	validated
115d0e2f-af7b-427e-a13a-b6635a64d253	9c8c7ba1-07bd-44c2-8c2f-e109532d2b08.rna_seq.augmented_star_gene_counts.tsv	53dca46683633c82df4634cf8dcccc7e	4258201	validated
1165226c-f95c-4977-b9c4-78de4586686c	2bc5c930-1436-42f9-bcd8-a8c120fec2cc.rna_seq.augmented_star_gene_counts.tsv	9385161cd0315c3d35b9f0118150aa11	4237097	validated
129572ca-ded1-46f8-beb7-ef394008fb5f	e68e3ad7-99b9-4707-97a1-a4c2c865a93b.rna_seq.augmented_star_gene_counts.tsv	9031bef51dbff1bc3b401d3bb59d9579	4253353	validated
146ff077-a728-492d-a33b-b8e4ccaa16f1	64189146-d3af-4501-a524-e11ddd0f437c.rna_seq.augmented_star_gene_counts.tsv	07c6b9826ffc87d8d410ce3fd7ba4ca9	4248155	validated
1479d34c-7226-4f50-a3bb-e646b5dd9a47	71cda463-409b-457c-b8d9-556bfb0bfc29.rna_seq.augmented_star_gene_counts.tsv	40da05078b85fb4128be7aa9b6d039a6	4251463	validated
14aff5e3-5f0c-4e7c-abec-806009b5a39a	23f3b0c8-dc66-445e-9d05-bd631e00f2ee.rna_seq.augmented_star_gene_counts.tsv	cc54289a3662db2b894676dadf16692e	4245011	validated
15551add-2d6a-4a0b-ab47-5bc45859e474	b8120e5e-775e-4636-8011-1bb169618364.rna_seq.augmented_star_gene_counts.tsv	3b3ca504c13b24e5f75364611fb95f7b	4254141	validated
155b732b-3603-4035-94d4-57a81a23a0d1	af61697d-5228-4f84-9d20-b76c9a2b05e8.rna_seq.augmented_star_gene_counts.tsv	a6dbcede34338ff1f5db4fa81ad962e6	4247978	validated
155e74da-ebd4-4f87-ac74-7bf9fd74644f	6b59c7e7-11f7-4326-a849-2e1a6bb9f3e7.rna_seq.augmented_star_gene_counts.tsv	76027c0be233e1f659eb459699238b58	4218805	validated
157da8a2-76e1-4b4c-8015-97b2240a68a9	c35f59a6-8c50-4435-8310-7f410d4429f3.rna_seq.augmented_star_gene_counts.tsv	d9f2fc2ae6312413b0f499694f9be02c	4246280	validated
158153ce-a7f7-4e5f-b83a-1cfcf9a0b47a	0b70402f-8b0e-4c5f-b602-3085bb1ac14a.rna_seq.augmented_star_gene_counts.tsv	b4c538c0bcda9a43b87a6795eef8ffd7	4250808	validated
15eadac3-48d0-44f4-be28-8427a5c6b62b	8e4d6c1e-89dc-4e27-ad74-84e54be78b59.rna_seq.augmented_star_gene_counts.tsv	723814fa5bbf012d22a86e8aa74981fb	4245248	validated
16012786-0fe7-4c37-8329-385f167af195	c43d1b47-a76c-40d3-90ce-6e34f1756ce8.rna_seq.augmented_star_gene_counts.tsv	fb0ab478e2bf3dd966d1fb5f97bda323	4249801	validated
1627ea47-3fa0-405b-970d-bfb1cae72ece	29882704-6f18-4f45-8041-d77ccfc955cc.rna_seq.augmented_star_gene_counts.tsv	580bb963540360dd71518f9abbc7dc2b	4259698	validated
16b32013-0291-458e-b637-f73ccbaee84f	ee1a4754-896c-4f5d-bd4a-a7754f84abad.rna_seq.augmented_star_gene_counts.tsv	58516b5443c43a20971dcdf7de2ac593	4239507	validated
1725ee1b-d90d-456e-a468-dd36528b539a	c749c8ec-bfdb-4301-913d-2ddb115412fc.rna_seq.augmented_star_gene_counts.tsv	f8917da9972e5593ef89f61a81b316fa	4235656	validated
1928e314-d29f-4cb5-b261-c9fe40609e8c	0c4d26bc-c4fb-4d6c-8331-9d5afcae11c7.rna_seq.augmented_star_gene_counts.tsv	1ad8fad7eeabe6b82941da9d550aef08	4239043	validated
197da8d8-fb90-4d07-9170-0fe7560a5ffa	01b4d35e-3d98-4204-b8b2-8a79b6812062.rna_seq.augmented_star_gene_counts.tsv	592c28b07288bb270f5179c820410e8e	4251712	validated
19a294f1-350f-4cbc-b451-5083a25a2beb	cfc86a2c-65c2-4218-b16d-f2c6dfc1ca7e.rna_seq.augmented_star_gene_counts.tsv	eff858f46c07929e7a0af75e84571067	4243534	validated
19b6a615-3f4e-4cfa-93ec-cbb7ced98f51	fa89c592-b855-4681-88e3-8f206e1f970c.rna_seq.augmented_star_gene_counts.tsv	e271c7f0c89ef065894c02fa3f9c7b0d	4228166	validated
19dae81b-4f8a-44d3-a9dc-ef12e0ee9712	e1d7e8ca-0ae6-4d23-a4c1-da0a95694e09.rna_seq.augmented_star_gene_counts.tsv	7f93b6882c2a5d47ee2054e9c80c7144	4226606	validated
19dd5eb9-8394-45a4-bb47-01bc3f25d136	f6257480-8e9f-4888-baf1-d7c3c49fe726.rna_seq.augmented_star_gene_counts.tsv	437ea9d3d54b3b4e2f222bea8bd0ccab	4243831	validated
1a3c2108-067b-4bd4-b3e9-e0a938e5e706	4a367f57-4ec4-42d1-9923-df07ab9b61ee.rna_seq.augmented_star_gene_counts.tsv	47f85bf7ebf0c62711e6c2d8d38cc24a	4246833	validated
1a3ff7f1-f063-4651-89ac-4745c8de0f63	cefdd341-317f-47dd-811e-21f744fd66e9.rna_seq.augmented_star_gene_counts.tsv	a5aa2b195a263273dc1ab55dec005de0	4258624	validated
1a519c62-8e59-4004-8250-a860e6c53f4e	9822383d-356b-4a45-96a2-2826d09bc332.rna_seq.augmented_star_gene_counts.tsv	55cde2f70d7650e7973feccc7bdd794e	4241905	validated
1a6fac5e-79d2-4772-899e-2b37a4bdcd66	b1883b15-b002-43c1-a94c-bb68d6ff3091.rna_seq.augmented_star_gene_counts.tsv	a908b14629414d02dd90dffbdd299e28	4246013	validated
1aa0340b-6dfd-4365-8135-a894debc723d	ddf2a134-72f0-4394-99d0-a3448c7e131a.rna_seq.augmented_star_gene_counts.tsv	21662148236628c66335c09ef4fc0f0c	4255027	validated
1ad5ae98-b0b6-4601-b835-d2c2babcd6da	0915bd7f-dc1d-4a99-89b7-f897986a67ea.rna_seq.augmented_star_gene_counts.tsv	f469bcb8abe8764a19c81241bce646a1	4246159	validated
1b399b3e-f333-4933-82c5-b8f51a84ca96	f3946679-18ef-4b67-9ef1-9d2a6a3d318a.rna_seq.augmented_star_gene_counts.tsv	6bf74f3efe900242c7bf0e08da9803ff	4249888	validated
1b8cc228-a020-4418-be03-ad409d781728	aab4bee0-b7a4-4671-b7e3-e11f11abe0e7.rna_seq.augmented_star_gene_counts.tsv	cb1073b7a04d071ead4d9a2debd7d6f0	4220583	validated
1b9b52fa-0c2a-42b6-8ae3-6afa40f161cd	89d8958d-7cc6-437e-9f0d-adc2110c5cca.rna_seq.augmented_star_gene_counts.tsv	629156cf79468b85921bd9d3564543e0	4251326	validated
1bc3c302-0e49-4944-b3ce-7d6e6f846493	45ab4192-f1bb-46cd-8e85-c2341d67642f.rna_seq.augmented_star_gene_counts.tsv	1b3f92d08fdf964a3dd809d3f78a5660	4245339	validated
1c091fe9-f2ca-478c-95be-b924f30c4c75	c93e41f3-3a23-4757-af8c-af11fab60b52.rna_seq.augmented_star_gene_counts.tsv	9da5238b44820b332748f722fbb6e3c7	4240135	validated
1cf0eea7-8dd9-45be-ae42-b7278ca6a814	20af5f64-f766-4930-bb97-b337847c8244.rna_seq.augmented_star_gene_counts.tsv	5187d3b4f91363424fa095e590820999	4241384	validated
1cf48022-6d8c-412c-804d-52e0e28560ec	d1ddfa24-312e-438e-8caa-dea5ebc867f6.rna_seq.augmented_star_gene_counts.tsv	b61e1406aaa9af87e113b39adf70ffdf	4248595	validated
1d63e7f1-d283-4010-ac49-4611f0715838	730fe34d-49c7-4bd0-82da-0ebe32992cbb.rna_seq.augmented_star_gene_counts.tsv	5210d97469c66865ff15dc6e7f6eca64	4235597	validated
1e259185-71cc-408b-b6d4-60329ffa3bbd	9b43ea45-54a2-4bf8-8089-1f623c7143fe.rna_seq.augmented_star_gene_counts.tsv	f4a6a9d81eac02d63890101dbe9a532d	4238024	validated
1f1d615b-a488-47b0-84ea-d8d55846ad07	208ff668-65ce-4d33-9882-4a7398ead4ac.rna_seq.augmented_star_gene_counts.tsv	79ce573ddd11b5383182c36190f4348e	4240134	validated
1f5ce994-2dc1-4924-89f9-f6e92e78d5d4	64370d1e-6575-42ea-a00d-e920553ea6c2.rna_seq.augmented_star_gene_counts.tsv	1b0115ff5393a34af87588eaaf9009c4	4238948	validated
20235747-5ae6-48b0-b74a-e06f1b153718	d47da43f-808f-4ec6-8d22-a4b822788d62.rna_seq.augmented_star_gene_counts.tsv	b0bc8381811cf94c7318e5d8fc83474d	4260615	validated
20443648-a8c8-41ef-b589-d4a42a288277	843f0cc6-cd74-4af8-be28-5fb02b532269.rna_seq.augmented_star_gene_counts.tsv	f30b312455f9a98b6682d7f56fdf7a2e	4254476	validated
20445437-9781-49d6-b55a-afafcc33c459	64c28835-3395-4328-887f-b2bf042c3d9a.rna_seq.augmented_star_gene_counts.tsv	ae28ffa4b1f632347a6cff53c0912a69	4241419	validated
20ccfe17-ec2c-433f-a87c-07018a3a7522	9fefe100-9765-4b8a-8468-51df066f0f0c.rna_seq.augmented_star_gene_counts.tsv	6505c9387e57892b8124f1b3f870fa68	4251212	validated
20d53979-2159-415a-a473-77c10e7de89b	79221c14-85dd-4658-9e5e-4b80ede0acba.rna_seq.augmented_star_gene_counts.tsv	4c3888f1fe9d32abd95d0b0dfdbd0aea	4239290	validated
20db3a49-ca35-4562-bc96-7e98c381830f	1a61593f-909e-46f4-8cfa-9e23bc050033.rna_seq.augmented_star_gene_counts.tsv	28129c9b76a085d9135c6f0fa1c5b728	4244005	validated
2102681e-f055-40cf-944a-9dcc08ca4485	536b7467-f306-49f6-99a7-57707472c09e.rna_seq.augmented_star_gene_counts.tsv	b59b889abc2c399f17c8f56c1578cbb9	4253045	validated
2123d3f7-0163-4ee4-b29e-58c86e3ac864	ee33c2fd-140b-4b4c-8820-f711facc6b4c.rna_seq.augmented_star_gene_counts.tsv	e03717fc1ff137565a58f48bf27927b6	4236660	validated
21b8a64f-800c-45bc-b7a4-a2e666330549	71390b5a-ecd0-475f-8582-8bfb47bb844c.rna_seq.augmented_star_gene_counts.tsv	180a2859ef24abbb5b85a4a3dc720bf7	4245636	validated
22085d53-b816-4c33-b1ef-6f199775f39c	d0d080e3-b40d-466e-8b51-58ee3f463667.rna_seq.augmented_star_gene_counts.tsv	9fed33484bffb5f7e7d32a2b5770c56a	4240457	validated
22942918-e44c-4c8f-b134-ef93a01c36bc	6a7ea1b4-e24a-4e33-919c-9d9d290fc562.rna_seq.augmented_star_gene_counts.tsv	19786e4aabe101d199e3a0409db9e495	4242996	validated
22e77be6-20d5-4ca1-adcd-bc13ac7eefb8	00564877-4cd9-4637-8dea-7b0a17b37857.rna_seq.augmented_star_gene_counts.tsv	0ed90a64e5dde02ad08e4a27ee46952e	4258453	validated
232c3577-fe73-4c74-99c8-51c82a6aca1c	d7f50a7e-b1e9-47ea-b33a-856964b813f7.rna_seq.augmented_star_gene_counts.tsv	6c7317257c70432b869cb940c36dec4a	4242497	validated
23490f22-f7bd-4f7b-9aa9-fe86045849d6	7b97dfe9-a528-4175-bcd4-4fd9893c9cd2.rna_seq.augmented_star_gene_counts.tsv	615a7897b2e945daafcc7724cd1c8f56	4240188	validated
23505fd3-8a7f-40ea-82e7-b5b6f7557857	77eb6e00-3209-4c20-89e5-5dec2b477088.rna_seq.augmented_star_gene_counts.tsv	c65665eee4ed3e5a78e30054cfa49f7a	4234047	validated
23898395-d7e4-4496-bbd3-1440bb7159ad	54ef1373-c2c2-4eed-a7b4-63ef141dd5b8.rna_seq.augmented_star_gene_counts.tsv	0ffffc7bb036dcd63e8f7dfe21331452	4246107	validated
2405376b-d8c6-4803-8269-43a4c9edafb6	b772e521-4112-40b9-9aba-20506ba55d80.rna_seq.augmented_star_gene_counts.tsv	1d78c9d4a7347dd3200aa0bedb9de4fa	4240900	validated
2458c146-74ef-4c2a-b2b4-1bb6ab5292a9	fd0dc2d4-4a8e-4f37-8e1c-320193ace083.rna_seq.augmented_star_gene_counts.tsv	47ad57ab57fb8688a3c5e625c26c1cdb	4242748	validated
24e48951-3bc0-44ff-afb2-a44eac9cf537	0364a08e-2940-4528-87c0-5351e6158713.rna_seq.augmented_star_gene_counts.tsv	0ff279190b32c4ff6e73fe55ef250331	4257355	validated
250c72dd-eeb3-4b45-a26c-cb72ede81bcc	57a60438-72ad-4d85-9b67-36a56e00fbdf.rna_seq.augmented_star_gene_counts.tsv	fbaa706b319c3d6deb3c234d86aeb52e	4244375	validated
278eb29c-4e2d-4ed0-b938-43335a274b9e	8a3c7c61-631f-4dd0-83fe-d2bbb33a17a4.rna_seq.augmented_star_gene_counts.tsv	2d3d365eecffac3b7740d5de0203c1a7	4252058	validated
27cd7914-1edc-4408-9548-c688b130e8a6	8f54d7f2-4095-466e-99a9-a5105ea3c447.rna_seq.augmented_star_gene_counts.tsv	2971ca02e7efdbf7ec29719399ab9d2d	4239762	validated
29b2658b-d286-4826-b2f4-c61f5c1716cb	eb6254be-5992-43ab-8e4c-c33bd7951e46.rna_seq.augmented_star_gene_counts.tsv	6ac13ad5e95992d1e2bcf5a71abc43eb	4250875	validated
2a435688-85fd-41e6-989b-bcca5fe4c6f1	866db5e1-5cf4-4a0b-a4e5-4dab20ff98f5.rna_seq.augmented_star_gene_counts.tsv	39c1d56718b3a5ce8b0714c981e88ab2	4244381	validated
2a4e4787-3070-40e4-955e-32d61402a33d	9cdfbc8a-c640-4e27-922c-053bc7fce262.rna_seq.augmented_star_gene_counts.tsv	75dfea76dd3b8e53c6c6cc88e5b7dcda	4238794	validated
2a54e344-4f90-4de3-a507-d4667aa07728	65f9ba2e-842f-475b-92c5-8867724871b4.rna_seq.augmented_star_gene_counts.tsv	dd29eaa2dd883e8a7de7c21ebe829304	4245897	validated
2a9c43fe-e2f7-43e0-822c-1f80d7cc004c	432a3dda-cb0a-4d72-8cb1-90d625cc1caa.rna_seq.augmented_star_gene_counts.tsv	289ca54c0133c8986d858a8228a2af76	4254850	validated
2aaf76c3-9473-4ed2-93c6-780571f3c818	f053a1a1-718a-46bd-a761-8ed3511aeb57.rna_seq.augmented_star_gene_counts.tsv	5aad17cad0b49106df02227bfe0aa477	4224557	validated
2ada884e-1839-4bb0-ba03-7f04085f0a07	325f91c9-70b9-4285-a7ff-0b7b6280a8ed.rna_seq.augmented_star_gene_counts.tsv	43e4eddac3e29156df1fc88342d8dc87	4248662	validated
2b0165c3-c280-4c9a-91f0-a5c4674d0fb7	e6864165-a8d3-4089-af3d-4c4aba5db0aa.rna_seq.augmented_star_gene_counts.tsv	5df9d08732a74d0bafe4ca1e06d680ed	4241494	validated
2b17dbd1-12e0-4494-a62e-dd2b28160a3c	56050b40-0992-41bb-bf05-f4cab2541940.rna_seq.augmented_star_gene_counts.tsv	3c70958fe3fbd56787c7bd7906d775a2	4251311	validated
2b542440-46c8-49b4-8657-a01e864b3f80	63af1588-387b-44a7-97ed-4f73559347c2.rna_seq.augmented_star_gene_counts.tsv	e5cf1b642c5038058e6821c943634699	4235697	validated
2b8002fa-b726-4708-81f3-4835e9e827a8	6db5b8d7-ba5c-4a7b-98f9-de0aef97a9c0.rna_seq.augmented_star_gene_counts.tsv	b1dc9a55d3779844f1ab357d8e9af6c3	4250515	validated
2b9d46dd-cef6-46df-8c4e-d135e0fd5740	2c9f571c-d4c1-4cd3-9f76-3fccf3c0c509.rna_seq.augmented_star_gene_counts.tsv	eb2338d4918b08eff7a8a270743bd1a7	4259772	validated
2c257408-2e69-4424-9fb2-6512f4d88b6b	19f6db33-bd74-44aa-9f00-c31903e88abf.rna_seq.augmented_star_gene_counts.tsv	66c3a3c0062d291d33713da1b85e5335	4249316	validated
2c6f1855-541b-4761-8f27-836d2ee0223a	66053d7d-d3e1-417c-8fdc-6b4b69f50a04.rna_seq.augmented_star_gene_counts.tsv	d3ee14991507060782d361eda8efd1f2	4243355	validated
2c75e8fe-f58a-4cea-bd83-20fb0374a128	bcf3c6f7-d06c-45f4-ac8e-fee816623dfa.rna_seq.augmented_star_gene_counts.tsv	32b6ecea2ca5b004dd5f7e900321720b	4253107	validated
2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e	e6156110-7ffa-45a6-b6d1-7216a21836d3.rna_seq.augmented_star_gene_counts.tsv	0562c0cbdd9bacc5a239bda984721bc0	4252651	validated
2e09b29e-2181-42c5-b73f-04e2b3b7c4a0	7f40dfdd-892f-4dd9-809d-ab6193f252aa.rna_seq.augmented_star_gene_counts.tsv	9db61fde0fef594ae60625fc0572e90d	4252285	validated
2eecdfac-0657-4e12-8312-56f8c59ac698	6c5e72c6-18f8-4994-9574-56a429d12ac5.rna_seq.augmented_star_gene_counts.tsv	af9bd384b3ecb722c3f5a4c7ab352355	4255377	validated
2f3ed4ce-16b8-447d-9b18-d1e95d21de76	6394059f-8ec8-4fe7-80bc-3650c76b4499.rna_seq.augmented_star_gene_counts.tsv	979eb3aee55b6570e65b505ac0a6cd06	4237036	validated
2f537305-9b56-4665-a6ca-40d6445c17d8	4fb7c7b2-ce12-40e9-bfd6-d808ac39ace0.rna_seq.augmented_star_gene_counts.tsv	2fe7a80a8857987df32da27b508c382a	4247637	validated
3071ca0c-c031-4fe2-a534-e7de322bc4ae	bdd0d102-23f1-4b2d-9080-4eb1c933ddd7.rna_seq.augmented_star_gene_counts.tsv	8417248757ac46ca67d50fbe915816cb	4240821	validated
31050be4-da9b-4691-9a70-93d1dda4695a	936f451e-b761-47f8-9d3d-db4cdb1ec27b.rna_seq.augmented_star_gene_counts.tsv	c005181d1578aad39efab3bf5ce5f740	4255633	validated
32550b81-9853-4cd1-8590-f6c62f38f3e5	a47f0b18-2c19-4c03-928d-d50ae2275f9f.rna_seq.augmented_star_gene_counts.tsv	3b5eb39f42e3bb67a6ad61e692d8a90e	4264252	validated
32ad2003-1d66-4464-9efd-29b1b4063154	f76dbb11-d12e-4d89-b74b-042db70198f8.rna_seq.augmented_star_gene_counts.tsv	863964b8bfc3a6e272cc85d8c715b189	4254270	validated
3307a47a-845c-4c0c-8d0e-48b94a374ca0	88350959-6c67-47a9-b875-161f94931ba1.rna_seq.augmented_star_gene_counts.tsv	0260a5c55a28bdb2ad81946735952eaa	4252050	validated
337381f8-4597-48fa-9f7e-bca3bf2cd48b	631b1de2-fb01-4d43-80df-9f3c71a1dc72.rna_seq.augmented_star_gene_counts.tsv	0acfaec5a3760fc1db316e6faa88ded7	4239368	validated
33f4bf27-b3c4-49e7-b9f7-c310c91834de	e26f48af-b513-4307-9bc1-d8b4fd5c9685.rna_seq.augmented_star_gene_counts.tsv	c867c11d25a8696e3cf23cbd27b905e9	4215867	validated
3449e073-b0f2-4498-b9db-18e8593ef580	2e33127c-779d-4f05-bbae-7893b9d27364.rna_seq.augmented_star_gene_counts.tsv	3614b421d0e9c1d0f6ce12ed2bbf6821	4235540	validated
344e2894-3239-484b-b944-3be65ff8fa89	8ee1b002-0b96-4a9b-aca7-586243eaa936.rna_seq.augmented_star_gene_counts.tsv	ee8c52261358809ffd4ffc603e838b10	4238998	validated
3491bc61-f79b-4fcf-93c8-577fb6cb7971	d0f95c7a-2a9e-45d9-ac3d-4b5438d77112.rna_seq.augmented_star_gene_counts.tsv	b577d8b1e0bf0b6338e30d29907c787a	4244198	validated
