id	filename	md5	size	state
05a194d0-971a-4a30-b519-dd75353b1d87	499ef1b4-7a63-49fa-bb16-14415584b681.methylation_array.sesame.level3betas.txt	6ce1fa6187033476d782c13a985bd31b	13183154	validated
05c4e018-1c6a-4b64-b33b-5e4325610e3c	1ac5bdc3-aa3d-446e-a11c-2090c5af34ab.methylation_array.sesame.level3betas.txt	576384a81c58b67f5f864fd2e26f6d06	767421	validated
063a67d9-b89c-4871-997b-eba528783d0d	33edb3fc-6573-4e7e-8a7e-277e5a7f58bb.methylation_array.sesame.level3betas.txt	f22570c9586d8b62a87aa12882d58825	12990248	validated
0660913f-7fa4-4abb-9070-3461a3bfdbe1	20732d96-dd0b-4c9e-9357-2008a35dd9ca.methylation_array.sesame.level3betas.txt	a9e61e9352116195794294c2466d1b63	767583	validated
068cfeee-8486-4cdf-b66b-9c9773aaff55	07b63b28-b6fe-41f8-9553-e5c7820805c9.methylation_array.sesame.level3betas.txt	4d4f77ba8c079b0a1f897ae9ee7fba38	773908	validated
06b8f2b0-dd24-48eb-845a-d470a459526c	a03f8b10-3148-4256-a017-20fdc889baef.methylation_array.sesame.level3betas.txt	2c66ff3ebfc452f0627c62ac498b51a8	760278	validated
06bc0080-213c-44fa-bf56-653560d60296	89e3b7c2-6c19-4c01-b72e-314271fc15c5.methylation_array.sesame.level3betas.txt	61502fb2f453043c6292c7e3bf11f547	768217	validated
07248f0c-b2c6-4ef9-964b-9efd4edc0496	f5a31d67-3f9a-4356-a0db-769714cb8e59.methylation_array.sesame.level3betas.txt	ada62bfc6a57cf251310df06c5fc6cf6	770407	validated
07bb84e7-7b7a-4e58-b5b2-28865ee01653	9daef1ae-dc9f-4690-b8d7-caf48d4aea4d.methylation_array.sesame.level3betas.txt	d1ec6af256112bec141ff83f1cbf9dee	13098862	validated
07e0615e-4129-4130-a7dd-669be4457742	aa9cd003-ea5c-44ce-ac0f-08975ada62cc.methylation_array.sesame.level3betas.txt	1b57170c907d69f251e4d1441587e1f0	13084084	validated
0837a8a5-a54c-4220-ae9a-f8fb4c7c6df2	4b73a47e-3982-46be-afc8-589bfe1a5e89.methylation_array.sesame.level3betas.txt	79598074acbabb6bc58b658b80e17599	13088588	validated
085b0f18-93b3-4157-907d-dd4c9ad38d82	3849be27-ff87-4391-a922-9d2aa508cebe.methylation_array.sesame.level3betas.txt	838cddd9e9cc6f74c9c237d4df17c64e	13165202	validated
08f405fb-fcc6-472b-ac3a-8a21a80c6800	72486297-d6ec-415a-afc0-880266f9b97a.methylation_array.sesame.level3betas.txt	7d445387468982ae27951c83060f672e	13173798	validated
08fb15d8-671e-4090-b8ce-83fc1624ac7d	600cca17-2a77-444e-9643-5b11e7150f1c.methylation_array.sesame.level3betas.txt	31ba106f4e2d9355a17ef0ab6e6fc7c7	766679	validated
092b6906-6198-4f00-b929-3cc7a830ef10	4bd5cf02-a8db-42fa-b1e8-47af1f6a4160.methylation_array.sesame.level3betas.txt	6fd0a1abbaa9e4b445b800d03724c9f8	13172993	validated
09355c65-c1d8-4973-bfee-af29fbce625e	5902769a-2d85-42f1-bee6-0bde4e3edf70.methylation_array.sesame.level3betas.txt	df834b390a6b03d1fc73983d72c6cab5	13169537	validated
09763f94-f990-4b3f-8304-d3412a5aae7a	8fb61be1-d7b8-4b41-8453-394593e81061.methylation_array.sesame.level3betas.txt	839d40ebbcda9932dcb80b1f380d6d7f	767170	validated
09f1cb8d-6a42-4a1c-8a93-b34b6521a1f0	3e645745-0b44-4b5b-8812-2eedff3a8707.methylation_array.sesame.level3betas.txt	d175078861fa8046ff6e9b283772c2d6	13104101	validated
0a09d89b-dbe0-411f-84fd-058fc50c4e19	3d5b27b2-d33c-49b7-b1d1-d1d06e13e893.methylation_array.sesame.level3betas.txt	c18e3a3f90300c70a11e7acc1f98fb26	13001551	validated
0a4d8e06-94b6-409a-b7b9-af198541f3f7	93f140fb-9698-4a6d-a594-caba9263034b.methylation_array.sesame.level3betas.txt	37969038eb87fc1112fff0b5f2173a77	12793372	validated
0a999bbc-3ee9-4f51-9b02-b9af0c79580d	074ba7eb-6afe-4381-b074-87646eaa7d5f.methylation_array.sesame.level3betas.txt	f5ab2e42d9f4eba57c1a2a95349c2514	13142870	validated
0aac8272-37fd-4805-8b08-90de97935dd1	437b4039-1401-42cc-810d-cacc86fecd8d.methylation_array.sesame.level3betas.txt	9b4abe0e05c93855bfc0dff91ddb82d1	13141522	validated
0aaf79bd-905a-42a2-87fe-16bba8bb8ed0	1b8aee34-7605-49ff-94cf-3f6b4a90d7bc.methylation_array.sesame.level3betas.txt	2196d331f975ec4afbeb7ec6b439f72e	776649	validated
0ac09670-4173-4ea3-9fff-5e16c6a3472f	f97c8391-db46-436c-b59e-3be7bdd48ef3.methylation_array.sesame.level3betas.txt	64352b71fe041f6d38fbabcbba64f263	13095710	validated
0af6845a-a17e-4bc3-af3d-a7e99308bddd	a5f3c2e6-fd73-41a3-a5cc-de0b7b5bbc3e.methylation_array.sesame.level3betas.txt	d6feb2d10eca0ebf14329d987bccdb9f	775837	validated
0b169e96-3693-48a5-afe7-6ceb8202b9e0	eee1a3b3-af90-4f05-a26d-b8a1bce531f0.methylation_array.sesame.level3betas.txt	76f7b6a575baeab6598ee9b03a84cf5e	13111755	validated
0b3c47c0-5cfa-455c-bf0a-821be0188bd7	739934e1-6e74-4813-8d78-c1b78127ac5c.methylation_array.sesame.level3betas.txt	a5dca10dde06bd28f1cc84730f40af95	776602	validated
0b436439-6222-4567-8089-676983fb365c	d21c20ab-b09d-4d0b-9b7c-7eb992c4e660.methylation_array.sesame.level3betas.txt	abde5b8b693b490107d94a5ca3f9cae6	13203803	validated
0b44c927-fef7-4882-9611-4c967b8760ef	1b9dea2b-a7bd-4284-b483-1a2a08773fc4.methylation_array.sesame.level3betas.txt	cc22d4f17d8b366ca38621016697f8e2	771647	validated
0bbc4ebf-3285-4c9c-b36f-cbea493a2d1b	41df51e6-89f8-4eee-8b0c-f214870aad4e.methylation_array.sesame.level3betas.txt	da5885b7faba39c1f8254d07788f1641	13139598	validated
0c36b8b3-8e17-49a2-b893-19c984d32e71	84711c62-4d44-47a8-a812-a2cfb5ab6a3c.methylation_array.sesame.level3betas.txt	97e83ea8877f8b6f786e2c571a6f0daf	13108671	validated
0c52f1ee-d715-4a88-92f9-68e9d69b5451	934f5e6a-5c3e-4438-aeb0-eb3c0bf9a6ae.methylation_array.sesame.level3betas.txt	c01e886c689bb9027147ea0871f17f4a	12937347	validated
0c8f250b-8431-4b13-8465-7d34d85b0952	0fa632b8-6652-459e-9c04-e90998332fd9.methylation_array.sesame.level3betas.txt	0b24c5fe58c16b52da0e98799a7af0c2	761376	validated
0da1f37d-34f3-4679-a0c8-752912e8cba2	eef01af5-6fc7-4939-a089-67956d2aff66.methylation_array.sesame.level3betas.txt	14150535716cfe2d8c56ea461dfccf3e	13136518	validated
0da8f9ac-e6cd-4f71-b394-c60ec8bf8cea	861bf29a-37a7-426b-a0e3-e215adbd0693.methylation_array.sesame.level3betas.txt	450acb4047128d2f8026c0f715933181	13049678	validated
0e110675-df8c-4415-a30e-8d1e25ee8bbc	3c8e556e-79bd-4a0c-b386-028fca79a51e.methylation_array.sesame.level3betas.txt	e65d39d55a15e7976e299a05c70d7709	13150421	validated
0e4cee23-df01-4310-a6fa-5da6131eda54	111a2acf-c89d-4550-ae35-033e1d6a4a53.methylation_array.sesame.level3betas.txt	ca0bec541b91026e24ba394528c63c9b	758419	validated
0e528a4b-b052-4eeb-81df-67bbb7081300	20c27e08-0308-4ac0-a7e6-65b0ab0cbdee.methylation_array.sesame.level3betas.txt	da039a434a8cd64234479a2a651d590a	13131457	validated
0e58eca9-da13-4ad2-af16-5cf20e4c7fa9	115cd4f0-1d86-437e-9672-a2d8cfa08ae9.methylation_array.sesame.level3betas.txt	3158011540e973e428be45cb4d47e044	762206	validated
0f3a6216-9d61-4545-9345-4b528b2636a6	e1e9cb6a-c57d-4f8a-a646-91ba70502003.methylation_array.sesame.level3betas.txt	024514524b3c510a62098110b7f213d6	13000585	validated
0f8aad12-7452-4bfb-877a-0aae3f491596	be8358b8-ff17-4a2a-8a1d-3a16fab9c58f.methylation_array.sesame.level3betas.txt	b9df2994cbb1ad8c7c67945fcf0fc1a3	13037835	validated
0fae7de4-b02e-43c6-96a9-7f6b4f0872e1	0b7f7aaf-1fe6-4c2d-8990-b8eeb66032f6.methylation_array.sesame.level3betas.txt	d81df2fa9882660811bd5a4093240dca	13076592	validated
100ae858-4a6f-49ca-b64b-259c7e56b8cc	d0d178b5-f1e9-4b4c-a100-e80a6d945dbd.methylation_array.sesame.level3betas.txt	dcfded85f3cbf0df06c0c9c78e7336c3	13131227	validated
10277550-9afe-4760-8313-3c9259f0f246	7237c71d-f7fa-4787-86eb-a27a1228bb5c.methylation_array.sesame.level3betas.txt	97821824fd1986f5bd9b18dd6ca8a4de	760096	validated
104f712a-309a-4c90-8d49-910a559a98e2	4ae6600d-1c20-453d-b1da-d9d87d4a788b.methylation_array.sesame.level3betas.txt	c18d2493192a77dc106870883620bd20	764246	validated
1066069d-3510-4dc5-98ad-02fe6976e38b	8f1674c7-ef39-4e5a-ba26-586c8de428a9.methylation_array.sesame.level3betas.txt	cf3c68456fa7a5b12ae6b6e0ebc65f26	13119115	validated
10bc3274-1cce-4fea-860c-1b1ea8fa3400	82da608d-2378-4b3b-8db5-8f30bd2eec13.methylation_array.sesame.level3betas.txt	48ebc566bba26467ba7a5693a4aa491e	774984	validated
113a3563-1d62-43c8-9a46-04e31f08d3c9	9fed810f-84dc-4f0c-951f-6ebb802405ee.methylation_array.sesame.level3betas.txt	1457c0308631eba7b7b062522264cd92	12999517	validated
11eb1353-c97d-4c1e-a212-0c2dee7e4997	1e679525-3837-4a90-aa59-226485ca0fca.methylation_array.sesame.level3betas.txt	b3697ac60434513dbad77a1216719549	13169961	validated
11fcfb2b-4f1e-4e75-9990-a5a17fdd2e09	081d1808-e239-43ff-82b6-cfd62aeddce3.methylation_array.sesame.level3betas.txt	1877a18e5a6e947555f38e9390c42573	770605	validated
120ba1cb-da0d-44f8-908f-bd1f8c83760d	5041729b-2f4d-4679-9b36-5d98f0c049b0.methylation_array.sesame.level3betas.txt	56fd8a5ed193bc83a57eb2ed1c84728d	13095980	validated
12cc7e32-ab20-40bf-bfa0-0d987ce787a5	515d0c5b-0a33-4c46-a453-6a0d7baafaf3.methylation_array.sesame.level3betas.txt	ceec00f3d5cf459a78b481096a04e65b	13203128	validated
12d8ad5a-bcb6-4285-a849-251151e25be3	81fb6e8f-6540-47f8-a524-3930f264f86b.methylation_array.sesame.level3betas.txt	e10bd702a5e35ed6d7133fb56709d80b	761980	validated
1312c4cd-769e-4fff-a22c-ee50a57a5cfd	1302557f-a37e-41f6-a23e-a532a4e5823d.methylation_array.sesame.level3betas.txt	5fb1b32725246895ba9f6caffd2a5ff8	13112693	validated
1317d1a8-fa31-403f-b970-8df799ed1776	63490272-a481-4b04-bfe2-5a02f20cb338.methylation_array.sesame.level3betas.txt	bc7549b191cadfc9c7a65cfa63794041	12885835	validated
1324faf1-b659-46ac-bff4-70afb95bc3b8	da2eaba7-7467-428d-87df-fd566af50f2b.methylation_array.sesame.level3betas.txt	c4838ab9c8f40e007c48d504fb85e89c	765449	validated
134df1e4-640b-4475-8871-16d95980e1bf	acc7cd3b-7ca1-424f-add6-0b158d0b1347.methylation_array.sesame.level3betas.txt	a2666f25d0ccd2e0927b448978ec68bb	13157124	validated
13e3a7cf-da73-458b-ba58-d48e2c287f6f	f7fac13b-d207-466e-9f35-7e392704b79c.methylation_array.sesame.level3betas.txt	bab91346f57dd01c6b694ae60410884d	754658	validated
140933f9-7c1c-4c02-b953-e19c05603cb8	3d09baf8-8a36-4554-a646-1bc114636bcd.methylation_array.sesame.level3betas.txt	90acb944d3f0d9e407a684e14c6e308b	13165255	validated
142240ef-6aea-4cf6-9504-7e793c4c8b39	74b20c2c-d520-4edd-acfb-03894f2db88d.methylation_array.sesame.level3betas.txt	0e4d6633f97db9dab10bfc8c7d1e0117	13188125	validated
142b8a16-6763-463e-8006-0d82180e81e8	a75b8d6b-2f82-4328-9778-583d8f2024e9.methylation_array.sesame.level3betas.txt	d93655ec01c4b313da3b4349b8ff4084	761907	validated
14b53e40-1eed-48a9-b33e-a1aec07e23c5	d98602d3-d1bc-420d-b8b0-e3ab2e28011b.methylation_array.sesame.level3betas.txt	32e6f11a8c0e691597359cc67e481959	775778	validated
152a9072-e2b7-4198-9450-c5fa8c920917	3f96d915-88aa-420b-b707-836e39c15d97.methylation_array.sesame.level3betas.txt	2b863d9c0e9dd6c4bca7c3d25f6523d2	13153170	validated
152ba9d9-bb89-4f33-814d-a8f3c6407d2d	44a99f95-ac74-48dd-95a1-5ce39b2c974c.methylation_array.sesame.level3betas.txt	bdbc152d638deb17de4fb50e4da098be	13040695	validated
15328e3a-c486-4e13-8c75-3ccae0629ccc	4d892f54-0af1-4000-ad8f-5e23bebb5eb0.methylation_array.sesame.level3betas.txt	1e9f811359cabbdc501e3ec6164dde0c	13159061	validated
15597cb8-d673-4ecc-851a-57150b0e4267	74045361-5725-4284-abe0-60297ec692bb.methylation_array.sesame.level3betas.txt	cfabf5fb5ba10e31a5cc6b4e75905936	13008264	validated
15b91214-d249-486b-92b6-eaf37e438154	b302dcd1-21ab-400c-8d37-783b4c354b15.methylation_array.sesame.level3betas.txt	ae6afd49c30fb65c6ce4751aaddcf97f	13197606	validated
15f6261b-2efd-46ee-a016-837b2d002e3f	6f386377-954e-41d2-8b75-970aac05cb0c.methylation_array.sesame.level3betas.txt	a307963167d3244e9a8adb9f2d3ce970	12986152	validated
1610bec0-fb50-472a-a62a-12d963a1779a	7551de4f-93c6-4799-bd6e-427510027499.methylation_array.sesame.level3betas.txt	7ecf685228f89760f11e516302e1f288	12961354	validated
16383f13-dcac-4106-9496-fb11842e7da7	95a5acd8-698a-444e-beaa-5e38482212e5.methylation_array.sesame.level3betas.txt	5c07a7250828f98f48df5b706ec0783b	12984804	validated
165ae343-2994-4ff5-855d-c815e4eae10e	5262dad7-f7ee-45c5-89cd-a5e7a84268a6.methylation_array.sesame.level3betas.txt	123f0f77b59a0d245ee334ca64f693ce	12988795	validated
16966319-15f6-4c48-b5e3-97cab5bd7259	1cd60e4f-831b-4a00-bf9e-1d5ae984e2fb.methylation_array.sesame.level3betas.txt	36cc2a481da086219de2b934ac959f4a	13167750	validated
16ccf2ad-c9d4-4d6a-a24a-4ce020b07e04	be6ab87d-3de1-4fdd-805d-8731ecbe0d8d.methylation_array.sesame.level3betas.txt	33aeecb97fb0d996a4bae026b3e8f2d4	13107064	validated
16ee2898-d251-4a12-a365-7e7ebc037d32	81742385-8b31-4db4-93b5-683fe3a92200.methylation_array.sesame.level3betas.txt	1dcda1f400394627fed6c5e6d8ae60d6	13142750	validated
16f87de0-be77-4598-9617-ad9c982e6758	699a1cd5-b493-4714-9791-7ec57606c624.methylation_array.sesame.level3betas.txt	cced50609ab38d6acb2578131babe803	13183089	validated
16fe5c56-5aa9-46cc-8d3d-8c36bed7c842	c481acd4-4f35-42a3-8b6c-1b886c30afe8.methylation_array.sesame.level3betas.txt	a12a63ada73720cbecabe28c2154a6ed	13002670	validated
17728865-9fbc-4ec1-9651-7250786debbc	0536acf4-80ba-4567-89ec-e1c2592b3556.methylation_array.sesame.level3betas.txt	99d5cf80f41c1153eb7dd68fd040b793	13180214	validated
17955c44-3e91-4fff-9986-358afd35791e	cac7d10c-172d-425b-8c28-d19c63936dd5.methylation_array.sesame.level3betas.txt	b74a7404f95281d6ac23345a1551a165	12933831	validated
1824ce14-3aae-4474-beca-20e907cc2fee	580d1227-5396-4dab-8ae1-ee6a9f3d314b.methylation_array.sesame.level3betas.txt	e4cf239ee5367d84f9625c88fdc07bd2	13162564	validated
188847a5-ba45-4eec-9ba9-4893d5226f1e	90dda0e0-ab0c-47e1-a19e-31b14e385e5f.methylation_array.sesame.level3betas.txt	47ba808d8ea52a0087ba8e7c649d1fc2	13162384	validated
188b1405-6838-4abf-b392-6fefc91e6522	711fa1d7-15fa-4fdb-b9fa-ffdd3e728f86.methylation_array.sesame.level3betas.txt	4e210ff478b07f326f7ec611baa67fb9	12961188	validated
18ae217d-78f2-431d-aaf6-a4b5258cd61f	52065382-7c98-4bd5-9357-6ea0741224fa.methylation_array.sesame.level3betas.txt	858a6d279dd5cdc6a936cfa04b8192d7	13056629	validated
18d06783-8b32-4d26-b204-6d8887762f04	59d1b598-2de3-43eb-b763-49ee299b54a5.methylation_array.sesame.level3betas.txt	1c18f75fe4ea59ad6d3bbd85152ce8a9	13054770	validated
19014293-a6a1-416b-81c4-b194b5c3e03d	03e826d2-b488-466c-9144-55b1e2532ae8.methylation_array.sesame.level3betas.txt	ebdb7d0efa8161cda4682fd2042e7940	758621	validated
1950dff1-e1b6-4c0a-9d80-ea1f08e3ba11	14536e29-83e9-47f4-844c-8a6bac1f0a23.methylation_array.sesame.level3betas.txt	da8b98c8225b748858c69fc15d64634d	736929	validated
195a1fcb-372f-4fc6-abbc-23a82f2e2a2d	e7cc4b36-ad6d-453e-92d9-1f20fece199c.methylation_array.sesame.level3betas.txt	64cb9e370089f5794e51ca034072d312	772168	validated
196a671f-9b6e-4168-9f49-623eae0dd611	f572354a-f9ae-4393-bc0a-8026dc6e091f.methylation_array.sesame.level3betas.txt	fed4b6ab126a587f645629bbf459a4c4	13141012	validated
196fd6ae-f48e-48bc-8ab5-baad70800cd2	8f691880-4ef5-44e9-a1f8-f4b9c6ef4fa2.methylation_array.sesame.level3betas.txt	c439fe235db47f41d3efe9a0274d244e	13189260	validated
19944880-9b8c-4c8d-a9c2-1d8a878906c8	1982c915-3b1e-439a-a49f-798302b6fe4f.methylation_array.sesame.level3betas.txt	d1396577ac8aaa1179c077d88cd35ff7	13059942	validated
19ba6dc0-c2b7-4454-b405-bb1a8a85d965	7e801693-4ad6-487d-a6d5-e11cd4ba1f8d.methylation_array.sesame.level3betas.txt	37f5a6708a54f4076b8b27f637b3681e	757350	validated
19e9c6d0-d925-4719-a55d-05dbd05cdb47	d7064e54-bde0-41f7-842b-261c3dddbd87.methylation_array.sesame.level3betas.txt	d4e6f34bbdf8e1fd7a031b7122398d54	769145	validated
1a09ac3f-a66e-44bf-a740-982fff580324	6549137c-0253-4c9e-adc9-ac252be0a624.methylation_array.sesame.level3betas.txt	938e816a9fa148533ae900d7e2f89116	13147219	validated
1a7194d5-07cf-4875-9d80-bf4c2c3e3e01	649b3e0f-134e-41ac-bd38-ea8ec19db94a.methylation_array.sesame.level3betas.txt	04fc2ec4f8e1b26e61ed7ef006abe243	13160116	validated
1a763b60-4586-4ea0-b6e3-17876670bba2	af5416d9-9ac5-4fce-83fe-8175d759f033.methylation_array.sesame.level3betas.txt	195668b4ef0969ccf0e836819d29c759	13067310	validated
1aa00232-bc8b-4436-be35-f38a85a623f0	56e13c0d-4452-48e1-9929-11099e7d7648.methylation_array.sesame.level3betas.txt	d705425fb3d54ec954c776c68aab12ef	774246	validated
1aa56c80-8c81-4c5e-9c23-a4ec22948637	8c2e947c-474a-4b0f-adc7-ec304b79060d.methylation_array.sesame.level3betas.txt	2977395f5a94375171915863a06a90f7	761627	validated
1b98c111-817f-4f5c-be2f-f28f8a279dd7	30e99ebf-2d99-48a1-b99a-437b30b2bcb5.methylation_array.sesame.level3betas.txt	3e1d8bcb94540e3b5b52236ad5bf8489	13159466	validated
1bbc3baa-4207-4e1c-99bd-40a5c8ebd7a2	79265802-a87a-4592-9e07-a32166cb433b.methylation_array.sesame.level3betas.txt	19f9aa681be67bfac1df2c2c8a3e87e4	12987878	validated
1c25f778-5153-4a4e-8eb3-3f75fcf39d77	d52b10d1-5aa1-4441-9ee1-e064a1c95be1.methylation_array.sesame.level3betas.txt	5573e253f4b8d48c73075c37713530d2	13051669	validated
1c329ebf-60b8-48bc-96cc-1671c1113194	0f9abf25-ae56-40ae-b0da-2e36fbc6e5be.methylation_array.sesame.level3betas.txt	7945cb2ae055e7f95551f102729f8287	13124030	validated
1c407db3-aa6b-42d5-bd81-bffa73ee4f2d	77743931-9c13-4b34-9818-3d1986ce32d3.methylation_array.sesame.level3betas.txt	52f296c8d7de04e060341428877c24b5	13115295	validated
1c80ac56-5237-4a89-915c-6595b1199c51	41badc95-1e62-4af4-ad19-fcfae9769d24.methylation_array.sesame.level3betas.txt	8ec7d890385f1704c46d7dac08326a60	12942594	validated
1cb4d974-8593-4ab0-b2fb-a3437613b0cd	b993910a-73e1-4d46-b8bc-486325faf69d.methylation_array.sesame.level3betas.txt	8ab77c482eed58683450ccdf8adee156	13182585	validated
1d2f8751-6942-4b44-b8a7-c437765e56ab	3bdbbcc5-2d3a-4290-9825-b8de6976a513.methylation_array.sesame.level3betas.txt	775319243bf1ae8d8daeb1c1525e918a	752811	validated
1d4d4271-1d4e-4f78-8063-13fdfcbb407c	0b787b4e-061b-42ba-9d9a-aa040803e934.methylation_array.sesame.level3betas.txt	ec4be8aa337b0b8e2a4891bf3ae22978	13108217	validated
1d869f15-5f22-47eb-a122-bdfdff23a7bd	8f2b48a8-c4ad-4569-aa73-9911a08a5bd8.methylation_array.sesame.level3betas.txt	f7ce163132dc2380d2bc4c63ac9f25a7	13168640	validated
1dbc19e1-22d7-461a-bd11-4253fdf87eaa	d604a522-3b50-44d8-966c-317741702557.methylation_array.sesame.level3betas.txt	acf009d42b29152f62f3fa473b092978	13157106	validated
1dd1dff1-9c52-4523-8d6b-9f0051c0ef75	0473ced5-ec50-4a15-8d6f-6ce62c2364ce.methylation_array.sesame.level3betas.txt	1df689270b4b4ba0a8e56ca564d21e89	12900738	validated
1dd85ac6-c3a5-444b-ac7b-8c519ea42396	ebc5bac6-b35f-49d1-bd1d-ba93b4719591.methylation_array.sesame.level3betas.txt	c18a62fec4d2f146577e0bafee6cac1f	13146559	validated
1e846961-7fc1-400b-bc4e-40317a37dbaf	394035d4-ebdc-41c0-8649-4482248d6225.methylation_array.sesame.level3betas.txt	11729e2f17d13a679c9dc41d0da553ad	767697	validated
1e9f8840-99c0-48a9-ba7b-a535bc1f59f6	a22178fe-b344-4630-b0e9-719c8f1fd98b.methylation_array.sesame.level3betas.txt	7ba620cf7a9381a96fc94059e2426b6d	768274	validated
1eabc1da-c6ed-4a44-9c19-8cb1b4c2ce30	656f70de-24c3-4034-bbab-a878730237ed.methylation_array.sesame.level3betas.txt	948a175c734b8d83e60e0cb122e466ec	13142350	validated
1eff957a-c7c0-4c23-b446-0776cf17cbe5	c3b83a84-1457-4c9b-9e9c-ed984decd58a.methylation_array.sesame.level3betas.txt	1cb5332113ef7a2fddfd0881d02f6756	13064565	validated
1fd22d93-d31c-4b04-96eb-a725e9e8e4d7	1201d3bf-d809-40e3-858d-6e202a2de25a.methylation_array.sesame.level3betas.txt	9044d66a865e3b31767cbe2918335b97	13111598	validated
20040c0d-005a-46df-960e-3de976831d8b	0018bb0a-6c26-4270-8dda-e22568c38fbc.methylation_array.sesame.level3betas.txt	a0e2890a8c40135f9302a23d6d227920	13192149	validated
